signal_id,direction,signal_bar_utc,decision_utc,initial_entry,initial_sl,initial_tp,signal_ema,signal_adx,status,signal_bar_utc_chart_label,decision_utc_chart_label
142,SELL,2026-08-27 12:45:00+00:00,2026-08-27 12:50:00+00:00,4584.45,4599.17,4569.73,4602.507652131929,29.334118911937892,CANCELLED,2026.08.27 15:45:00,2026.08.27 15:50:00
143,BUY,2026-08-27 19:00:00+00:00,2026-08-27 19:05:00+00:00,4608.18,4600.26,4616.1,4592.264272733021,28.8059652663367,TP,2026.08.27 22:00:00,2026.08.27 22:05:00
144,SELL,2026-08-28 02:55:00+00:00,2026-08-28 03:00:00+00:00,4596.63,4601.59,4591.67,4604.007537346631,24.331729136357634,SL,2026.08.28 05:55:00,2026.08.28 06:00:00
145,SELL,2026-08-28 06:40:00+00:00,2026-08-28 06:45:00+00:00,4584.35,4589.99,4578.71,4590.194366054019,12.733499705679089,CANCELLED,2026.08.28 09:40:00,2026.08.28 09:45:00
146,BUY,2026-08-28 07:25:00+00:00,2026-08-28 07:30:00+00:00,4582.7,4578.92,4586.48,4587.872115979377,14.718531749223105,CANCELLED,2026.08.28 10:25:00,2026.08.28 10:30:00
147,SELL,2026-08-28 11:50:00+00:00,2026-08-28 11:55:00+00:00,4603.67,4611.49,4595.85,4597.826780240901,27.808509368208735,CANCELLED,2026.08.28 14:50:00,2026.08.28 14:55:00
148,SELL,2026-08-28 15:40:00+00:00,2026-08-28 15:45:00+00:00,4593.7,4603.8,4583.6,4598.436138719626,20.5856448730573,CANCELLED,2026.08.28 18:40:00,2026.08.28 18:45:00
149,SELL,2026-08-28 18:20:00+00:00,2026-08-28 18:25:00+00:00,4564.36,4581.71,4547.01,4584.742780911185,24.412989412226064,CANCELLED,2026.08.28 21:20:00,2026.08.28 21:25:00
150,SELL,2026-08-28 22:55:00+00:00,2026-08-28 23:00:00+00:00,4459.65,4466.89,4452.41,4487.57184242977,48.775862054431066,TP,2026.08.29 01:55:00,2026.08.29 02:00:00
151,SELL,2026-08-31 05:40:00+00:00,2026-08-31 05:45:00+00:00,4412.07,4428.02,4396.12,4448.115598588152,36.16530750435183,CANCELLED,2026.08.31 08:40:00,2026.08.31 08:45:00
152,SELL,2026-08-31 07:10:00+00:00,2026-08-31 07:15:00+00:00,4419.0,4424.66,4413.34,4436.500286578955,23.851643872823466,TP,2026.08.31 10:10:00,2026.08.31 10:15:00
153,SELL,2026-08-31 15:45:00+00:00,2026-08-31 15:50:00+00:00,4442.47,4449.96,4434.98,4447.611710043617,33.75807019124018,CANCELLED,2026.08.31 18:45:00,2026.08.31 18:50:00
154,BUY,2026-08-31 16:15:00+00:00,2026-08-31 16:20:00+00:00,4442.87,4433.89,4451.85,4446.407351701394,31.945781656045117,CANCELLED,2026.08.31 19:15:00,2026.08.31 19:20:00
155,SELL,2026-08-31 21:10:00+00:00,2026-08-31 21:15:00+00:00,4433.13,4438.01,4428.25,4434.77642288036,10.332712749936105,REPLACED,2026.09.01 00:10:00,2026.09.01 00:15:00
156,BUY,2026-08-31 21:55:00+00:00,2026-08-31 22:00:00+00:00,4432.65,4427.73,4437.57,4433.7676286967835,12.632379576318534,CANCELLED,2026.09.01 00:55:00,2026.09.01 01:00:00
157,BUY,2026-08-31 22:30:00+00:00,2026-08-31 22:35:00+00:00,4438.19,4433.32,4443.06,4434.301856459768,14.176351582246719,CANCELLED,2026.09.01 01:30:00,2026.09.01 01:35:00
158,BUY,2026-08-31 22:55:00+00:00,2026-08-31 23:00:00+00:00,4447.54,4439.03,4456.05,4436.377129576618,24.32203689203709,CANCELLED,2026.09.01 01:55:00,2026.09.01 02:00:00
159,SELL,2026-08-31 23:20:00+00:00,2026-08-31 23:25:00+00:00,4450.43,4453.33,4447.53,4438.52137069365,30.075574272030803,CANCELLED,2026.09.01 02:20:00,2026.09.01 02:25:00
160,BUY,2026-09-01 06:55:00+00:00,2026-09-01 07:00:00+00:00,4440.92,4437.25,4444.59,4442.426467337084,18.332126761236825,CANCELLED,2026.09.01 09:55:00,2026.09.01 10:00:00
161,BUY,2026-09-01 09:45:00+00:00,2026-09-01 09:50:00+00:00,4432.79,4428.5,4437.08,4436.042037975196,17.544277238690395,CANCELLED,2026.09.01 12:45:00,2026.09.01 12:50:00
162,SELL,2026-09-01 16:10:00+00:00,2026-09-01 16:15:00+00:00,4342.91,4363.15,4322.67,4376.9915256587665,31.58817375240416,CANCELLED,2026.09.01 19:10:00,2026.09.01 19:15:00
163,BUY,2026-09-01 18:50:00+00:00,2026-09-01 18:55:00+00:00,4368.68,4361.68,4375.68,4367.693206879531,9.735126826447958,CANCELLED,2026.09.01 21:50:00,2026.09.01 21:55:00
164,SELL,2026-09-02 04:40:00+00:00,2026-09-02 04:45:00+00:00,4310.01,4324.41,4295.61,4326.243896954352,22.849445780093294,CANCELLED,2026.09.02 07:40:00,2026.09.02 07:45:00
165,SELL,2026-09-02 09:55:00+00:00,2026-09-02 10:00:00+00:00,4317.41,4326.47,4308.35,4314.6718305684435,20.191111522915783,CANCELLED,2026.09.02 12:55:00,2026.09.02 13:00:00
166,SELL,2026-09-02 10:50:00+00:00,2026-09-02 10:55:00+00:00,4325.09,4331.35,4318.83,4317.947996994162,20.3517114684512,CANCELLED,2026.09.02 13:50:00,2026.09.02 13:55:00
167,SELL,2026-09-02 12:00:00+00:00,2026-09-02 12:05:00+00:00,4317.28,4322.58,4311.98,4319.433203658233,19.405973221041826,CANCELLED,2026.09.02 15:00:00,2026.09.02 15:05:00
168,SELL,2026-09-02 13:10:00+00:00,2026-09-02 13:15:00+00:00,4305.77,4310.28,4301.26,4315.651621419087,23.509185849776244,CANCELLED,2026.09.02 16:10:00,2026.09.02 16:15:00
169,BUY,2026-09-02 14:40:00+00:00,2026-09-02 14:45:00+00:00,4328.98,4316.97,4340.99,4316.154705332421,27.816993327445648,CANCELLED,2026.09.02 17:40:00,2026.09.02 17:45:00
170,BUY,2026-09-02 15:00:00+00:00,2026-09-02 15:05:00+00:00,4329.47,4323.51,4335.43,4318.0040429550645,31.28981310579125,TP,2026.09.02 18:00:00,2026.09.02 18:05:00
171,BUY,2026-09-02 16:35:00+00:00,2026-09-02 16:40:00+00:00,4357.06,4342.01,4372.11,4329.520900369223,44.76975158535636,CANCELLED,2026.09.02 19:35:00,2026.09.02 19:40:00
172,SELL,2026-09-03 01:50:00+00:00,2026-09-03 01:55:00+00:00,4385.3,4388.51,4382.09,4380.903312890401,27.835596293603206,CANCELLED,2026.09.03 04:50:00,2026.09.03 04:55:00
173,BUY,2026-09-03 05:40:00+00:00,2026-09-03 05:45:00+00:00,4414.07,4407.77,4420.37,4396.303689033147,30.24111006456141,CANCELLED,2026.09.03 08:40:00,2026.09.03 08:45:00
174,BUY,2026-09-03 07:00:00+00:00,2026-09-03 07:05:00+00:00,4429.7,4425.4,4434.0,4408.962130677469,40.05531822188213,TP,2026.09.03 10:00:00,2026.09.03 10:05:00
175,SELL,2026-09-03 08:15:00+00:00,2026-09-03 08:20:00+00:00,4432.7,4440.19,4425.21,4418.87419676061,36.8497239671123,CANCELLED,2026.09.03 11:15:00,2026.09.03 11:20:00
176,SELL,2026-09-04 04:35:00+00:00,2026-09-04 04:40:00+00:00,4472.55,4478.25,4466.85,4476.558996536955,13.857372118305138,CANCELLED,2026.09.04 07:35:00,2026.09.04 07:40:00
177,SELL,2026-09-04 06:50:00+00:00,2026-09-04 06:55:00+00:00,4470.1,4474.96,4465.24,4475.033006845402,11.771438707920007,CANCELLED,2026.09.04 09:50:00,2026.09.04 09:55:00
178,SELL,2026-09-04 08:10:00+00:00,2026-09-04 08:15:00+00:00,4471.95,4474.58,4469.32,4473.435490992249,15.300032946263654,CANCELLED,2026.09.04 11:10:00,2026.09.04 11:15:00
179,BUY,2026-09-04 10:10:00+00:00,2026-09-04 10:15:00+00:00,4465.21,4460.26,4470.16,4470.439354791224,11.09021073369405,CANCELLED,2026.09.04 13:10:00,2026.09.04 13:15:00
180,BUY,2026-09-04 10:50:00+00:00,2026-09-04 10:55:00+00:00,4484.76,4474.26,4495.26,4472.2121404194595,24.183973242692772,CANCELLED,2026.09.04 13:50:00,2026.09.04 13:55:00
181,SELL,2026-09-04 12:20:00+00:00,2026-09-04 12:25:00+00:00,4470.69,4478.33,4463.05,4474.227843470465,20.823690609127816,CANCELLED,2026.09.04 15:20:00,2026.09.04 15:25:00
182,BUY,2026-09-04 22:35:00+00:00,2026-09-04 22:40:00+00:00,4434.18,4426.9,4441.46,4430.3134782179695,19.14154660404131,CANCELLED,2026.09.05 01:35:00,2026.09.05 01:40:00
183,SELL,2026-09-07 03:00:00+00:00,2026-09-07 03:05:00+00:00,4424.97,4433.76,4416.18,4429.150073628262,13.958017001037994,CANCELLED,2026.09.07 06:00:00,2026.09.07 06:05:00
184,SELL,2026-09-07 12:00:00+00:00,2026-09-07 12:05:00+00:00,4411.67,4415.22,4408.12,4406.46927098678,26.7639747828101,TP,2026.09.07 15:00:00,2026.09.07 15:05:00
185,BUY,2026-09-07 16:10:00+00:00,2026-09-07 16:15:00+00:00,4399.29,4394.33,4404.25,4397.813958553993,19.95595508253728,TP,2026.09.07 19:10:00,2026.09.07 19:15:00
186,SELL,2026-09-07 18:10:00+00:00,2026-09-07 18:15:00+00:00,4414.19,4417.44,4410.94,4403.780044580077,34.31745823187837,CANCELLED,2026.09.07 21:10:00,2026.09.07 21:15:00
187,SELL,2026-09-08 05:15:00+00:00,2026-09-08 05:20:00+00:00,4430.88,4439.05,4422.71,4422.150640658451,31.145624384890798,CANCELLED,2026.09.08 08:15:00,2026.09.08 08:20:00
188,BUY,2026-09-08 06:55:00+00:00,2026-09-08 07:00:00+00:00,4434.99,4430.94,4439.04,4426.24880937507,27.773535560603193,SL,2026.09.08 09:55:00,2026.09.08 10:00:00
189,SELL,2026-09-08 09:00:00+00:00,2026-09-08 09:05:00+00:00,4420.82,4429.01,4412.63,4427.694009399914,20.794681684921475,CANCELLED,2026.09.08 12:00:00,2026.09.08 12:05:00
190,SELL,2026-09-08 09:10:00+00:00,2026-09-08 09:15:00+00:00,4415.61,4420.82,4410.4,4426.713299157664,23.745348849041928,CANCELLED,2026.09.08 12:10:00,2026.09.08 12:15:00
191,BUY,2026-09-08 09:50:00+00:00,2026-09-08 09:55:00+00:00,4406.38,4398.59,4414.17,4421.473761431928,33.49223880631198,CANCELLED,2026.09.08 12:50:00,2026.09.08 12:55:00
192,BUY,2026-09-08 12:50:00+00:00,2026-09-08 12:55:00+00:00,4400.94,4395.46,4406.42,4404.317652736304,19.995177723592626,REPLACED,2026.09.08 15:50:00,2026.09.08 15:55:00
193,SELL,2026-09-08 13:10:00+00:00,2026-09-08 13:15:00+00:00,4398.65,4405.02,4392.28,4403.550045920739,18.107954445510398,CANCELLED,2026.09.08 16:10:00,2026.09.08 16:15:00
194,BUY,2026-09-08 14:40:00+00:00,2026-09-08 14:45:00+00:00,4404.28,4400.42,4408.14,4401.745964419994,13.810649358728156,CANCELLED,2026.09.08 17:40:00,2026.09.08 17:45:00
195,BUY,2026-09-08 15:35:00+00:00,2026-09-08 15:40:00+00:00,4400.79,4387.42,4414.16,4401.199380044317,13.21467718387476,CANCELLED,2026.09.08 18:35:00,2026.09.08 18:40:00
196,SELL,2026-09-08 16:30:00+00:00,2026-09-08 16:35:00+00:00,4404.21,4410.8,4397.62,4402.030023293677,14.270227005906689,CANCELLED,2026.09.08 19:30:00,2026.09.08 19:35:00
197,BUY,2026-09-09 02:35:00+00:00,2026-09-09 02:40:00+00:00,4357.13,4352.97,4361.29,4364.787201341881,38.393007018209346,CANCELLED,2026.09.09 05:35:00,2026.09.09 05:40:00
198,BUY,2026-09-09 03:50:00+00:00,2026-09-09 03:55:00+00:00,4352.5,4343.38,4361.62,4359.34798233471,32.82313295226106,CANCELLED,2026.09.09 06:50:00,2026.09.09 06:55:00
199,BUY,2026-09-09 08:45:00+00:00,2026-09-09 08:50:00+00:00,4391.69,4384.31,4399.07,4377.462854481351,25.064664381237186,CANCELLED,2026.09.09 11:45:00,2026.09.09 11:50:00
200,SELL,2026-09-09 13:00:00+00:00,2026-09-09 13:05:00+00:00,4391.13,4396.34,4385.92,4396.204292477508,28.052602361051633,SL,2026.09.09 16:00:00,2026.09.09 16:05:00
201,BUY,2026-09-09 16:10:00+00:00,2026-09-09 16:15:00+00:00,4406.94,4398.39,4415.49,4400.001126838999,21.612164917137807,CANCELLED,2026.09.09 19:10:00,2026.09.09 19:15:00
202,BUY,2026-09-09 16:30:00+00:00,2026-09-09 16:35:00+00:00,4425.14,4410.65,4439.63,4403.270017265976,31.607762256505136,CANCELLED,2026.09.09 19:30:00,2026.09.09 19:35:00
203,SELL,2026-09-09 18:10:00+00:00,2026-09-09 18:15:00+00:00,4398.62,4420.4,4376.84,4408.847796121632,24.48053660136315,CANCELLED,2026.09.09 21:10:00,2026.09.09 21:15:00
204,SELL,2026-09-09 21:50:00+00:00,2026-09-09 21:55:00+00:00,4410.11,4415.74,4404.48,4410.163262624054,25.80872232937365,CANCELLED,2026.09.10 00:50:00,2026.09.10 00:55:00
205,BUY,2026-09-10 07:10:00+00:00,2026-09-10 07:15:00+00:00,4412.42,4407.88,4416.96,4409.324876982476,17.785895726334537,CANCELLED,2026.09.10 10:10:00,2026.09.10 10:15:00
206,SELL,2026-09-10 07:45:00+00:00,2026-09-10 07:50:00+00:00,4408.69,4413.71,4403.67,4409.606399376136,16.432025490019512,CANCELLED,2026.09.10 10:45:00,2026.09.10 10:50:00
207,SELL,2026-09-10 11:40:00+00:00,2026-09-10 11:45:00+00:00,4401.61,4406.39,4396.83,4411.719203767391,23.06257398768256,TP,2026.09.10 14:40:00,2026.09.10 14:45:00
208,SELL,2026-09-10 15:40:00+00:00,2026-09-10 15:45:00+00:00,4343.04,4368.19,4317.89,4384.605135104512,47.27447979010066,CANCELLED,2026.09.10 18:40:00,2026.09.10 18:45:00
209,SELL,2026-09-10 21:15:00+00:00,2026-09-10 21:20:00+00:00,4343.85,4356.03,4331.67,4361.526793771612,20.190268445026586,CANCELLED,2026.09.11 00:15:00,2026.09.11 00:20:00
210,BUY,2026-09-11 01:10:00+00:00,2026-09-11 01:15:00+00:00,4320.89,4316.24,4325.54,4335.033826392751,39.78659330113077,CANCELLED,2026.09.11 04:10:00,2026.09.11 04:15:00
211,BUY,2026-09-11 07:15:00+00:00,2026-09-11 07:20:00+00:00,4318.19,4301.97,4334.41,4320.619883596789,25.73343021660501,CANCELLED,2026.09.11 10:15:00,2026.09.11 10:20:00
212,SELL,2026-09-11 18:15:00+00:00,2026-09-11 18:20:00+00:00,4363.78,4372.69,4354.87,4365.051890213161,17.193108709169664,CANCELLED,2026.09.11 21:15:00,2026.09.11 21:20:00
213,BUY,2026-09-11 18:35:00+00:00,2026-09-11 18:40:00+00:00,4369.1,4362.28,4375.92,4365.799007362157,14.28577850317073,CANCELLED,2026.09.11 21:35:00,2026.09.11 21:40:00
214,BUY,2026-09-11 23:05:00+00:00,2026-09-11 23:10:00+00:00,4348.63,4343.25,4354.01,4355.22702871077,21.196592743195968,CANCELLED,2026.09.12 02:05:00,2026.09.12 02:10:00
215,SELL,2026-09-14 11:00:00+00:00,2026-09-14 11:05:00+00:00,4312.51,4321.95,4303.07,4327.107166953015,31.009765992857098,TP,2026.09.14 14:00:00,2026.09.14 14:05:00
216,SELL,2026-09-14 12:25:00+00:00,2026-09-14 12:30:00+00:00,4292.96,4310.35,4275.57,4317.868519637976,33.55935213099822,CANCELLED,2026.09.14 15:25:00,2026.09.14 15:30:00
217,BUY,2026-09-14 15:15:00+00:00,2026-09-14 15:20:00+00:00,4292.1,4285.1,4299.1,4299.785580944018,22.371378576802144,CANCELLED,2026.09.14 18:15:00,2026.09.14 18:20:00
218,BUY,2026-09-14 17:50:00+00:00,2026-09-14 17:55:00+00:00,4276.48,4267.94,4285.02,4283.078751769676,22.076021321173645,CANCELLED,2026.09.14 20:50:00,2026.09.14 20:55:00
219,BUY,2026-09-14 18:40:00+00:00,2026-09-14 18:45:00+00:00,4289.84,4278.24,4301.44,4283.364698483035,19.424936564091812,CANCELLED,2026.09.14 21:40:00,2026.09.14 21:45:00
220,BUY,2026-09-14 19:55:00+00:00,2026-09-14 20:00:00+00:00,4312.43,4301.95,4322.91,4290.421995214862,33.40300250647685,CANCELLED,2026.09.14 22:55:00,2026.09.14 23:00:00
221,SELL,2026-09-14 22:40:00+00:00,2026-09-14 22:45:00+00:00,4294.63,4298.52,4290.74,4300.558500792004,30.574583559667946,CANCELLED,2026.09.15 01:40:00,2026.09.15 01:45:00
222,SELL,2026-09-14 22:55:00+00:00,2026-09-14 23:00:00+00:00,4288.02,4292.31,4283.73,4299.193073370147,36.77940119002672,SL,2026.09.15 01:55:00,2026.09.15 02:00:00
223,BUY,2026-09-14 23:25:00+00:00,2026-09-14 23:30:00+00:00,4293.45,4285.64,4301.26,4297.697718824916,34.005871991980314,CANCELLED,2026.09.15 02:25:00,2026.09.15 02:30:00
224,SELL,2026-09-15 06:55:00+00:00,2026-09-15 07:00:00+00:00,4306.06,4310.16,4301.96,4303.343530239737,23.064149163765908,TP,2026.09.15 09:55:00,2026.09.15 10:00:00
225,SELL,2026-09-15 10:45:00+00:00,2026-09-15 10:50:00+00:00,4286.64,4292.82,4280.46,4295.2626425508615,28.264739945911295,CANCELLED,2026.09.15 13:45:00,2026.09.15 13:50:00
226,BUY,2026-09-15 15:55:00+00:00,2026-09-15 16:00:00+00:00,4287.45,4277.95,4296.95,4280.8215650632965,26.032954685526484,CANCELLED,2026.09.15 18:55:00,2026.09.15 19:00:00
227,BUY,2026-09-15 16:55:00+00:00,2026-09-15 17:00:00+00:00,4292.1,4285.3,4298.9,4283.8944562425395,26.06759867493867,SL,2026.09.15 19:55:00,2026.09.15 20:00:00
228,BUY,2026-09-15 18:45:00+00:00,2026-09-15 18:50:00+00:00,4288.04,4282.34,4293.74,4284.732598975235,14.22694042831898,CANCELLED,2026.09.15 21:45:00,2026.09.15 21:50:00
229,BUY,2026-09-15 21:20:00+00:00,2026-09-15 21:25:00+00:00,4302.41,4294.84,4309.98,4291.840310939445,17.821256074703832,CANCELLED,2026.09.16 00:20:00,2026.09.16 00:25:00
230,SELL,2026-09-16 03:40:00+00:00,2026-09-16 03:45:00+00:00,4281.71,4285.21,4278.21,4289.613397556159,25.340109074755347,CANCELLED,2026.09.16 06:40:00,2026.09.16 06:45:00
231,SELL,2026-09-16 04:00:00+00:00,2026-09-16 04:05:00+00:00,4278.47,4285.14,4271.8,4288.358474072098,22.394788272065053,CANCELLED,2026.09.16 07:00:00,2026.09.16 07:05:00
232,BUY,2026-09-16 04:20:00+00:00,2026-09-16 04:25:00+00:00,4284.58,4278.27,4290.89,4288.1491363826935,21.408864595607703,CANCELLED,2026.09.16 07:20:00,2026.09.16 07:25:00
233,BUY,2026-09-16 05:40:00+00:00,2026-09-16 05:45:00+00:00,4309.26,4295.42,4323.1,4290.890973133165,29.091745236187066,CANCELLED,2026.09.16 08:40:00,2026.09.16 08:45:00
234,BUY,2026-09-16 10:05:00+00:00,2026-09-16 10:10:00+00:00,4332.1,4326.79,4337.41,4321.019630832982,21.623298738292142,TP,2026.09.16 13:05:00,2026.09.16 13:10:00
235,BUY,2026-09-16 11:25:00+00:00,2026-09-16 11:30:00+00:00,4331.17,4323.08,4339.26,4325.7046432414,21.747410442591136,TP,2026.09.16 14:25:00,2026.09.16 14:30:00
236,SELL,2026-09-16 22:00:00+00:00,2026-09-16 22:05:00+00:00,4272.91,4307.53,4238.29,4328.939188192371,31.23626958825617,CANCELLED,2026.09.17 01:00:00,2026.09.17 01:05:00
